primaryCategories; city;country;name;postalCode;province;reviews.rating
Accommodation & Food Services;Phoenix;US;La Quinta Inn & Suites Phoenix I-10 West;85035-4105;AZ;3.0
Accommodation & Food Services;Phoenix;US;La Quinta Inn & Suites Phoenix I-10 West;85035-4105;AZ;1.0
Accommodation & Food Services;Phoenix;US;La Quinta Inn & Suites Phoenix I-10 West;85035-4105;AZ;5.0
Accommodation & Food Services;Phoenix;US;La Quinta Inn & Suites Phoenix I-10 West;85035-4105;AZ;4.0
Accommodation & Food Services;Phoenix;US;La Quinta Inn & Suites Phoenix I-10 West;85035-4105;AZ;3.0
Accommodation & Food Services;Phoenix;US;La Quinta Inn & Suites Phoenix I-10 West;85035-4105;AZ;3.0
Accommodation & Food Services;Phoenix;US;Residence Inn Phoenix North/Happy Valley;85085-2870;AZ;4.0
Accommodation & Food Services;Phoenix;US;Courtyard Phoenix North/Happy Valley;85085-2870;AZ;4.0
Accommodation & Food Services;Santa Fe;US;Courtyard Santa Fe;87507-7207;NM;3.0
Accommodation & Food Services;Santa Fe;US;Courtyard Santa Fe;87507-7207;NM;4.0
Accommodation & Food Services;Santa Fe;US;Courtyard Santa Fe;87507-7207;NM;4.0
Accommodation & Food Services;Las Vegas;US;SpringHill Suites Las Vegas Convention Center;89109-1220;NV;5.0
Accommodation & Food Services;Las Vegas;US;Royal Resort;89109-2010;NV;4.0
Accommodation & Food Services;Las Vegas;US;Suncoast Hotel and Casino;89145-8508;NV;3.0
Accommodation & Food Services;Las Vegas;US;Suncoast Hotel and Casino;89145-8508;NV;3.0
Accommodation & Food Services;Las Vegas;US;Suncoast Hotel and Casino;89145-8508;NV;2.0
Accommodation & Food Services;Las Vegas;US;Suncoast Hotel and Casino;89145-8508;NV;5.0
Accommodation & Food Services;Las Vegas;US;Suncoast Hotel and Casino;89145-8508;NV;5.0
Accommodation & Food Services;Las Vegas;US;Suncoast Hotel and Casino;89145-8508;NV;3.0
Accommodation & Food Services;Las Vegas;US;Suncoast Hotel and Casino;89145-8508;NV;3.0
Accommodation & Food Services;Las Vegas;US;Suncoast Hotel and Casino;89145-8508;NV;5.0
Accommodation & Food Services;Las Vegas;US;Suncoast Hotel and Casino;89145-8508;NV;4.0
Accommodation & Food Services;Las Vegas;US;Suncoast Hotel and Casino;89145-8508;NV;4.0
Accommodation & Food Services;Las Vegas;US;Suncoast Hotel and Casino;89145-8508;NV;3.0
Accommodation & Food Services;Las Vegas;US;Suncoast Hotel and Casino;89145-8508;NV;5.0
Accommodation & Food Services;Las Vegas;US;Suncoast Hotel and Casino;89145-8508;NV;5.0
Accommodation & Food Services;Las Vegas;US;Suncoast Hotel and Casino;89145-8508;NV;4.0
Accommodation & Food Services;Las Vegas;US;Suncoast Hotel and Casino;89145-8508;NV;4.0
Accommodation & Food Services;Las Vegas;US;Suncoast Hotel and Casino;89145-8508;NV;3.0
Accommodation & Food Services;Las Vegas;US;Suncoast Hotel and Casino;89145-8508;NV;3.0
Accommodation & Food Services;Las Vegas;US;Suncoast Hotel and Casino;89145-8508;NV;4.0
Accommodation & Food Services;Las Vegas;US;Suncoast Hotel and Casino;89145-8508;NV;4.0
Accommodation & Food Services;Las Vegas;US;Suncoast Hotel and Casino;89145-8508;NV;4.0
Accommodation & Food Services;Las Vegas;US;Suncoast Hotel and Casino;89145-8508;NV;5.0
Accommodation & Food Services;Las Vegas;US;Suncoast Hotel and Casino;89145-8508;NV;4.0
Accommodation & Food Services;Las Vegas;US;Suncoast Hotel and Casino;89145-8508;NV;5.0
Accommodation & Food Services;Las Vegas;US;Suncoast Hotel and Casino;89145-8508;NV;5.0
Accommodation & Food Services;Las Vegas;US;Suncoast Hotel and Casino;89145-8508;NV;5.0
Accommodation & Food Services;Las Vegas;US;Suncoast Hotel and Casino;89145-8508;NV;4.0
Accommodation & Food Services;Las Vegas;US;Suncoast Hotel and Casino;89145-8508;NV;5.0
Accommodation & Food Services;Las Vegas;US;Suncoast Hotel and Casino;89145-8508;NV;4.0
Accommodation & Food Services;Las Vegas;US;Suncoast Hotel and Casino;89145-8508;NV;4.0
Accommodation & Food Services;Las Vegas;US;Suncoast Hotel and Casino;89145-8508;NV;5.0
Accommodation & Food Services;Las Vegas;US;Suncoast Hotel and Casino;89145-8508;NV;5.0
Accommodation & Food Services;Las Vegas;US;Suncoast Hotel and Casino;89145-8508;NV;4.0
Accommodation & Food Services;Las Vegas;US;Suncoast Hotel and Casino;89145-8508;NV;4.0
Accommodation & Food Services;Las Vegas;US;Suncoast Hotel and Casino;89145-8508;NV;5.0
Accommodation & Food Services;Las Vegas;US;Suncoast Hotel and Casino;89145-8508;NV;3.0
Accommodation & Food Services;El Cajon;US;Best Western Continental Inn;92021-5618;CA;4.0
Accommodation & Food Services;El Cajon;US;Best Western Continental Inn;92021-5618;CA;4.0
Accommodation & Food Services;El Cajon;US;Best Western Continental Inn;92021-5618;CA;1.0
Accommodation & Food Services;La Jolla;US;Grande Colonial La Jolla;92037-4198;CA;5.0
Accommodation & Food Services;San Diego;US;Best Western Seven Seas;92108-3402;CA;3.0
Accommodation & Food Services;San Diego;US;Best Western Seven Seas;92108-3402;CA;5.0
Accommodation & Food Services;San Diego;US;Best Western Seven Seas;92108-3402;CA;3.0
Accommodation & Food Services;San Diego;US;Best Western Seven Seas;92108-3402;CA;2.0
Accommodation & Food Services;San Diego;US;SpringHill Suites San Diego Rancho Bernardo/Scripps Poway;92131-5155;CA;3.0
Accommodation & Food Services;Big Bear City;US;Inn Der Bach Resort;92314-9210;CA;1.0
Accommodation & Food Services;Big Bear City;US;Inn Der Bach Resort;92314-9210;CA;1.0
Accommodation & Food Services;Big Bear City;US;Inn Der Bach Resort;92314-9210;CA;2.0
Accommodation & Food Services;Anaheim;US;Best Western Courtesy Inn;92802-1804;CA;4.0
Accommodation & Food Services;Anaheim;US;Park Vue Inn;92802-2383;CA;5.0
Accommodation & Food Services;Anaheim;US;Holiday Inn Anaheim-Resort Area;92802-3802;CA;5.0
Accommodation & Food Services;Anaheim;US;Holiday Inn Anaheim-Resort Area;92802-3802;CA;4.0
Accommodation & Food Services;Anaheim;US;Pacific Inn;92804-1861;CA;2.0
Accommodation & Food Services;Anaheim;US;Quality Inn & Suites Anaheim Maingate;92805-5157;CA;1.0
Accommodation & Food Services;Anaheim;US;TownePlace Suites Anaheim Maingate Near Angel Stadium;92806-6022;CA;4.0
Accommodation & Food Services;Anaheim;US;TownePlace Suites Anaheim Maingate Near Angel Stadium;92806-6022;CA;5.0
Accommodation & Food Services;Anaheim;US;TownePlace Suites Anaheim Maingate Near Angel Stadium;92806-6022;CA;5.0
Accommodation & Food Services;Anaheim;US;TownePlace Suites Anaheim Maingate Near Angel Stadium;92806-6022;CA;4.0
Accommodation & Food Services;Anaheim;US;TownePlace Suites Anaheim Maingate Near Angel Stadium;92806-6022;CA;4.0
Accommodation & Food Services;Anaheim;US;TownePlace Suites Anaheim Maingate Near Angel Stadium;92806-6022;CA;4.0
Accommodation & Food Services;Anaheim;US;TownePlace Suites Anaheim Maingate Near Angel Stadium;92806-6022;CA;5.0
Accommodation & Food Services;Anaheim;US;TownePlace Suites Anaheim Maingate Near Angel Stadium;92806-6022;CA;4.0
Accommodation & Food Services;Anaheim;US;TownePlace Suites Anaheim Maingate Near Angel Stadium;92806-6022;CA;1.0
Accommodation & Food Services;Anaheim;US;TownePlace Suites Anaheim Maingate Near Angel Stadium;92806-6022;CA;4.0
Accommodation & Food Services;Anaheim;US;TownePlace Suites Anaheim Maingate Near Angel Stadium;92806-6022;CA;3.0
Accommodation & Food Services;Anaheim;US;TownePlace Suites Anaheim Maingate Near Angel Stadium;92806-6022;CA;5.0
Accommodation & Food Services;Anaheim;US;TownePlace Suites Anaheim Maingate Near Angel Stadium;92806-6022;CA;5.0
Accommodation & Food Services;Anaheim;US;TownePlace Suites Anaheim Maingate Near Angel Stadium;92806-6022;CA;5.0
Accommodation & Food Services;Anaheim;US;TownePlace Suites Anaheim Maingate Near Angel Stadium;92806-6022;CA;1.0
Accommodation & Food Services;Anaheim;US;TownePlace Suites Anaheim Maingate Near Angel Stadium;92806-6022;CA;3.0
Accommodation & Food Services;Anaheim;US;TownePlace Suites Anaheim Maingate Near Angel Stadium;92806-6022;CA;4.0
Accommodation & Food Services;Anaheim;US;TownePlace Suites Anaheim Maingate Near Angel Stadium;92806-6022;CA;5.0
Accommodation & Food Services;Anaheim;US;TownePlace Suites Anaheim Maingate Near Angel Stadium;92806-6022;CA;5.0
Accommodation & Food Services;San Francisco;US;Wyndham Canterbury at San Francisco;94109-6417;CA;5.0
Accommodation & Food Services;Napa;US;Hilton Garden Inn Napa;94558-2709;CA;4.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;4.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;4.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;5.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;2.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;3.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;4.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;5.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;5.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;5.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;4.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;4.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;5.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;5.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;4.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;4.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;4.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;5.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;5.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;4.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;4.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;5.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;5.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;5.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;5.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;4.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;5.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;5.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;5.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;4.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;4.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;4.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;4.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;5.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;5.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;5.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;5.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;4.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;4.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;5.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;5.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;4.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;4.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;2.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;5.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;5.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;5.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;4.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;4.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;5.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;5.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;4.0
Accommodation & Food Services;Napa;US;Best Western Plus Inn At The Vines;94559-4010;CA;2.0
Accommodation & Food Services;Napa;US;Hampton Inn and Suites Napa;94559-4191;CA;5.0
Accommodation & Food Services;Napa;US;Hampton Inn and Suites Napa;94559-4191;CA;4.0
Accommodation & Food Services;Napa;US;Hampton Inn and Suites Napa;94559-4191;CA;4.0
Accommodation & Food Services;Napa;US;Hampton Inn and Suites Napa;94559-4191;CA;5.0
Accommodation & Food Services;Napa;US;Hampton Inn and Suites Napa;94559-4191;CA;4.0
Accommodation & Food Services;Napa;US;Hampton Inn and Suites Napa;94559-4191;CA;5.0
Accommodation & Food Services;Napa;US;Hampton Inn and Suites Napa;94559-4191;CA;5.0
Accommodation & Food Services;Napa;US;Hampton Inn and Suites Napa;94559-4191;CA;5.0
Accommodation & Food Services;Napa;US;Hampton Inn and Suites Napa;94559-4191;CA;4.0
Accommodation & Food Services;Napa;US;Hampton Inn and Suites Napa;94559-4191;CA;4.0
Accommodation & Food Services;Napa;US;Hampton Inn and Suites Napa;94559-4191;CA;1.0
Accommodation & Food Services;Napa;US;Hampton Inn and Suites Napa;94559-4191;CA;5.0
Accommodation & Food Services;Napa;US;Hampton Inn and Suites Napa;94559-4191;CA;5.0
Accommodation & Food Services;Napa;US;Hampton Inn and Suites Napa;94559-4191;CA;5.0
Accommodation & Food Services;Napa;US;Hampton Inn and Suites Napa;94559-4191;CA;5.0
Accommodation & Food Services;Napa;US;Hampton Inn and Suites Napa;94559-4191;CA;3.0
Accommodation & Food Services;Napa;US;Hampton Inn and Suites Napa;94559-4191;CA;4.0
Accommodation & Food Services;Napa;US;Hampton Inn and Suites Napa;94559-4191;CA;5.0
Accommodation & Food Services;Rockaway Beach;US;Silver Sands Oceanfront Motel;97136-9596;OR;3.0
Accommodation & Food Services;Seattle;US;Courtyard Seattle Downtown/Lake Union;98109-3524;WA;5.0
Accommodation & Food Services;Seattle;US;Courtyard Seattle Downtown/Lake Union;98109-3524;WA;4.0
Accommodation & Food Services;Seattle;US;Courtyard Seattle Downtown/Lake Union;98109-3524;WA;1.0
Accommodation & Food Services;Seattle;US;Courtyard Seattle Downtown/Lake Union;98109-3524;WA;5.0
Accommodation & Food Services;Seattle;US;Courtyard Seattle Downtown/Lake Union;98109-3524;WA;5.0
Accommodation & Food Services;Seattle;US;Courtyard Seattle Downtown/Lake Union;98109-3524;WA;5.0
Accommodation & Food Services;Seattle;US;Courtyard Seattle Downtown/Lake Union;98109-3524;WA;4.0
Accommodation & Food Services;Seattle;US;Courtyard Seattle Downtown/Lake Union;98109-3524;WA;4.0
Accommodation & Food Services;Seattle;US;Courtyard Seattle Downtown/Lake Union;98109-3524;WA;4.0
Accommodation & Food Services;Seattle;US;Courtyard Seattle Downtown/Lake Union;98109-3524;WA;5.0
Accommodation & Food Services;Seattle;US;Courtyard Seattle Downtown/Lake Union;98109-3524;WA;4.0
Accommodation & Food Services;Seattle;US;Courtyard Seattle Downtown/Lake Union;98109-3524;WA;4.0
Accommodation & Food Services;Seattle;US;Courtyard Seattle Downtown/Lake Union;98109-3524;WA;4.0
Accommodation & Food Services;Seattle;US;Courtyard Seattle Downtown/Lake Union;98109-3524;WA;5.0
Accommodation & Food Services;Seattle;US;Courtyard Seattle Downtown/Lake Union;98109-3524;WA;4.0
Accommodation & Food Services;Seattle;US;Hyatt House Seattle/Downtown;98109-5093;WA;5.0
Accommodation & Food Services;Seattle;US;Hyatt House Seattle/Downtown;98109-5093;WA;2.0
Accommodation & Food Services;Seattle;US;Hyatt House Seattle/Downtown;98109-5093;WA;5.0
Accommodation & Food Services;Seattle;US;Hyatt House Seattle/Downtown;98109-5093;WA;3.0
Accommodation & Food Services;Seattle;US;Hyatt House Seattle/Downtown;98109-5093;WA;5.0
Accommodation & Food Services;Seattle;US;Hyatt House Seattle/Downtown;98109-5093;WA;5.0
Accommodation & Food Services;Seattle;US;Hyatt House Seattle/Downtown;98109-5093;WA;5.0
Accommodation & Food Services;Seattle;US;Hyatt House Seattle/Downtown;98109-5093;WA;4.0
Accommodation & Food Services;Seattle;US;Hyatt House Seattle/Downtown;98109-5093;WA;3.0
Accommodation & Food Services;Seattle;US;Hyatt House Seattle/Downtown;98109-5093;WA;5.0
Accommodation & Food Services;Seattle;US;Hyatt House Seattle/Downtown;98109-5093;WA;4.0
Accommodation & Food Services;Seattle;US;Hyatt House Seattle/Downtown;98109-5093;WA;4.0
Accommodation & Food Services;Seattle;US;Hyatt House Seattle/Downtown;98109-5093;WA;4.0
Accommodation & Food Services;Seattle;US;Hyatt House Seattle/Downtown;98109-5093;WA;5.0
Accommodation & Food Services;Seattle;US;Hyatt House Seattle/Downtown;98109-5093;WA;5.0
Accommodation & Food Services;Seattle;US;Hyatt House Seattle/Downtown;98109-5093;WA;2.0
Accommodation & Food Services;Seattle;US;Hyatt House Seattle/Downtown;98109-5093;WA;4.0
Accommodation & Food Services;Seattle;US;Hyatt House Seattle/Downtown;98109-5093;WA;1.0
Accommodation & Food Services;Seattle;US;Hyatt House Seattle/Downtown;98109-5093;WA;5.0
Accommodation & Food Services;Seattle;US;Hyatt House Seattle/Downtown;98109-5093;WA;5.0
